Episode = 0, Score = -101.23940983360418, Avg_Score = -101.23940983360418
Episode = 58, Score = 19.703235895049062, Avg_Score = -130.08579602557407
Episode = 59, Score = -351.48123552201116, Avg_Score = -134.111167652782
Episode = 60, Score = 200.03412053054137, Avg_Score = -128.14428750665124
Episode = 61, Score = -19.06355796200903, Avg_Score = -126.23059049709613
Episode = 62, Score = 203.1980293248736, Avg_Score = -120.55078670706217
Episode = 63, Score = 223.3380104324251, Avg_Score = -114.72216302673188
Episode = 64, Score = 180.11519213272325, Avg_Score = -109.80820710740763
Episode = 65, Score = -164.67541287785497, Avg_Score = -110.70766949708708
Episode = 66, Score = 240.52532681144984, Avg_Score = -105.04262116953002
Episode = 67, Score = 215.93971667059913, Avg_Score = -99.94766342603592
Episode = 68, Score = 217.92312048435173, Avg_Score = -94.9809324274361
Episode = 69, Score = -50.60282904241757, Avg_Score = -94.2981923753589
Episode = 70, Score = 21.735971133573713, Avg_Score = -92.54009898885991
Episode = 71, Score = 243.16176582001032, Avg_Score = -87.52962339469767
Episode = 72, Score = -246.5749250682997, Avg_Score = -89.86852488989769
Episode = 73, Score = 194.31310355380526, Avg_Score = -85.74995056462663
Episode = 74, Score = 148.19518757956558, Avg_Score = -82.40787716256675
Episode = 75, Score = 191.4790315608293, Avg_Score = -78.55031506787103
Episode = 76, Score = 228.74540772021635, Avg_Score = -74.28231891803651
Episode = 77, Score = 123.73197252877972, Avg_Score = -71.56979437766915
Episode = 78, Score = -230.3466299961923, Avg_Score = -73.71542729143297
Episode = 79, Score = -224.2558507622973, Avg_Score = -75.72263293771117
Episode = 80, Score = 270.74558730442004, Avg_Score = -71.16384056610418
Episode = 81, Score = -243.43789664667855, Avg_Score = -73.401165969748
Episode = 82, Score = 269.3000171900942, Avg_Score = -69.00756105744233
Episode = 83, Score = 24.818115868427483, Avg_Score = -67.81989426091233
Episode = 84, Score = -337.4761669532632, Avg_Score = -71.19059766956673
Episode = 85, Score = 203.55177196946505, Avg_Score = -67.798716562912
Episode = 86, Score = -151.52717270770611, Avg_Score = -68.81979529638511
Episode = 87, Score = 192.66267265976677, Avg_Score = -65.6694041161905
Episode = 88, Score = -349.0601800257434, Avg_Score = -69.04310382939947
Episode = 90, Score = 207.32875186273787, Avg_Score = -65.79167023302139
Episode = 91, Score = 244.92443542017588, Avg_Score = -62.178692260309795
Episode = 92, Score = 230.1657401254131, Avg_Score = -58.81841142828999
Episode = 93, Score = 238.0766697971792, Avg_Score = -55.44460368709147
Episode = 94, Score = 246.6264476808777, Avg_Score = -52.050546930148
Episode = 95, Score = 203.11470542596507, Avg_Score = -49.215377459524525
Episode = 96, Score = -91.06277741619094, Avg_Score = -49.67523899750987
Episode = 97, Score = 199.59352009757876, Avg_Score = -46.9657959638676
Episode = 98, Score = -12.443329518716354, Avg_Score = -46.59458664725307
Episode = 99, Score = 228.1782090285698, Avg_Score = -43.671471799637935
Episode = 100, Score = 256.53183461722244, Avg_Score = -40.51143699524993
Episode = 101, Score = 273.223273628167, Avg_Score = -37.24336709292266
Episode = 102, Score = 173.21870184406183, Avg_Score = -35.07365504202592
Episode = 103, Score = 216.00466519094965, Avg_Score = -32.51163136617922
Episode = 104, Score = 212.56575087875092, Avg_Score = -30.036102252594073
Episode = 105, Score = -138.69912108325505, Avg_Score = -31.122732440900688
Episode = 106, Score = 257.61185038778694, Avg_Score = -27.534219838686777
Episode = 107, Score = 240.11566563705168, Avg_Score = -22.943817046194955
Episode = 108, Score = 94.92981022756827, Avg_Score = -16.802785010123124
Episode = 109, Score = 191.76377508268698, Avg_Score = -12.886178828582445
Episode = 110, Score = 225.45141444545453, Avg_Score = -7.866306251701762
Episode = 111, Score = 264.5719142294158, Avg_Score = -3.0968409589765065
Episode = 112, Score = 225.68735719168046, Avg_Score = 1.3683636104763905
Episode = 113, Score = 211.46315408208, Avg_Score = 6.253999864838643
Episode = 114, Score = -89.28630718748597, Avg_Score = 6.423783601282163
Episode = 115, Score = 252.83277887743662, Avg_Score = 11.73971959320864
Episode = 116, Score = 259.7427526710444, Avg_Score = 16.810132267583473
Episode = 117, Score = 165.24564875803884, Avg_Score = 19.039875622286175
Episode = 118, Score = 237.87016650160302, Avg_Score = 21.996763024108976
Episode = 119, Score = 254.4491295956286, Avg_Score = 24.870008661516398
Episode = 120, Score = 217.80703933796772, Avg_Score = 31.794704998795346
Episode = 121, Score = 180.72378544248937, Avg_Score = 35.7089941567914
Episode = 122, Score = 286.4750103713494, Avg_Score = 39.798371392157314
Episode = 123, Score = 274.9902659553421, Avg_Score = 43.89622425566773
Episode = 124, Score = -60.93640444226213, Avg_Score = 41.70491830006076
Episode = 125, Score = 180.8466284867166, Avg_Score = 44.42434256751042
Episode = 126, Score = -291.0189683584458, Avg_Score = 41.75250943653503
Episode = 127, Score = 267.6628585402235, Avg_Score = 47.17596412442748
Episode = 128, Score = 240.6785894761678, Avg_Score = 50.43760218201894
Episode = 129, Score = 143.77675537976222, Avg_Score = 53.7724337923446
Episode = 130, Score = 245.17464765332065, Avg_Score = 58.38571276344806
Episode = 131, Score = 227.1584368057758, Avg_Score = 62.62921175799985
Episode = 132, Score = 238.71862023270816, Avg_Score = 66.50641047131013
Episode = 133, Score = 239.1503777633195, Avg_Score = 70.74815765915176
Episode = 134, Score = 106.99726865550817, Avg_Score = 71.12579547729604
Episode = 135, Score = 231.1926472386609, Avg_Score = 75.83994111231948
Episode = 136, Score = 93.39780229931209, Avg_Score = 77.31523132304793
Episode = 137, Score = 234.19617973285372, Avg_Score = 80.31863779696518
Episode = 138, Score = 275.65378514054277, Avg_Score = 83.8622233428877
Episode = 139, Score = 237.88190477110317, Avg_Score = 88.07601286406629
Episode = 140, Score = 215.79937841366765, Avg_Score = 91.27085638528175
Episode = 141, Score = 252.53897921103072, Avg_Score = 94.24119543222105
Episode = 142, Score = 174.80857403509165, Avg_Score = 99.93658254171916
Episode = 143, Score = 295.3369068740158, Avg_Score = 102.35158840789208
Episode = 144, Score = 236.1288738830802, Avg_Score = 106.24284434551186
Episode = 145, Score = 214.72317274346966, Avg_Score = 109.80223143091713
Episode = 146, Score = 248.92556263910734, Avg_Score = 110.06368172413514
Episode = 147, Score = 224.40384744274598, Avg_Score = 116.37490231543927
Episode = 148, Score = -110.70067309670215, Avg_Score = 116.47336507033532
Episode = 149, Score = 297.5958975613582, Avg_Score = 122.90211786332115
Episode = 150, Score = 244.01208984377635, Avg_Score = 125.92469156849025
Episode = 151, Score = 229.0687440257105, Avg_Score = 129.5575888368551
Episode = 152, Score = 254.29128466626275, Avg_Score = 130.43513861708158
Episode = 153, Score = 190.25986268451487, Avg_Score = 130.96834996189696
Episode = 154, Score = 276.5275198157617, Avg_Score = 132.80224032312287
Episode = 155, Score = 246.2514396368059, Avg_Score = 134.50164245102786
Episode = 156, Score = -43.01621215233126, Avg_Score = 135.99254725551245
Episode = 157, Score = 255.90104360805935, Avg_Score = 137.20166113411483
Episode = 158, Score = 207.8867082163228, Avg_Score = 142.05782318220133
Episode = 159, Score = 258.5744068320564, Avg_Score = 144.44653489157142
Episode = 160, Score = 260.11421261749285, Avg_Score = 150.56248937296647
Episode = 161, Score = 246.2544590306213, Avg_Score = 151.02469275796724
Episode = 162, Score = 188.00726831973702, Avg_Score = 153.09540102078472
Episode = 163, Score = 211.55250802283007, Avg_Score = 153.17894580776428
Episode = 164, Score = 212.32544914839121, Avg_Score = 153.06882019492394
Episode = 165, Score = 254.01549924030016, Avg_Score = 153.80782326599973
Episode = 166, Score = -6.36232863107098, Avg_Score = 155.39095410846758
Episode = 167, Score = 208.01503689972412, Avg_Score = 155.06585120935028
Episode = 168, Score = 221.40404789746373, Avg_Score = 155.12049452161895
Episode = 169, Score = 259.84833219346274, Avg_Score = 155.53974663871006
Episode = 170, Score = 212.62835047115857, Avg_Score = 158.1720584338458
Episode = 171, Score = 197.52584089020132, Avg_Score = 159.9299571314121
Episode = 172, Score = 252.3703924701542, Avg_Score = 160.02204339791354
Episode = 173, Score = 264.86011189652714, Avg_Score = 165.13639376756183
Episode = 174, Score = 250.0053065606554, Avg_Score = 165.69331579763028
Episode = 175, Score = 209.45696505108174, Avg_Score = 166.30593357234548
Episode = 176, Score = 278.46741327818313, Avg_Score = 167.175817389519
Episode = 177, Score = 205.35400029409828, Avg_Score = 166.9419033152578
Episode = 178, Score = 221.9309719003086, Avg_Score = 167.92389330897313
Episode = 179, Score = 238.54857173641182, Avg_Score = 172.61284532629918
Episode = 180, Score = 228.806394379918, Avg_Score = 177.1434677777213
Episode = 181, Score = 198.08104998580004, Avg_Score = 176.4168224045351
Episode = 182, Score = 252.47030572588585, Avg_Score = 181.37590442826072
Episode = 183, Score = 264.94199302431826, Avg_Score = 181.33232418660296
Episode = 184, Score = 274.0700605294404, Avg_Score = 183.8248436332131
Episode = 185, Score = 270.2079127823412, Avg_Score = 189.9016844305691
Episode = 186, Score = 1.7198699863337197, Avg_Score = 187.88336541073784
Episode = 187, Score = 244.57186364451906, Avg_Score = 191.84435577426007
Episode = 188, Score = 254.93654652230137, Avg_Score = 192.4670945128854
Episode = 189, Score = 276.68751369480987, Avg_Score = 198.724571450091
Episode = 190, Score = 188.82336164617274, Avg_Score = 198.53951754792536
Episode = 191, Score = -90.88613776551858, Avg_Score = 195.18141181606836
Episode = 192, Score = 267.10470766419996, Avg_Score = 195.5508014914562
Episode = 193, Score = 252.31214928536798, Avg_Score = 195.69315628633814
Episode = 194, Score = 262.7725673381966, Avg_Score = 195.8546174829113
Episode = 195, Score = 282.6741137390289, Avg_Score = 196.65021156604195
Episode = 196, Score = 204.33055314763806, Avg_Score = 199.60414487168026
Episode = 197, Score = 259.1662299320006, Avg_Score = 200.19987197002447
Episode = 198, Score = 198.4064835998725, Avg_Score = 202.3083701012103
Episode = 199, Score = 284.6524626177852, Avg_Score = 202.87311263710254
Episode = 200, Score = 244.47009038311978, Avg_Score = 202.75249519476148
Episode = 201, Score = 134.46713015128427, Avg_Score = 201.3649337599926
Episode = 202, Score = 263.28415652422274, Avg_Score = 202.26558830679423
Episode = 203, Score = 263.0987173031467, Avg_Score = 202.73652882791623
Episode = 204, Score = 158.57850585426962, Avg_Score = 202.1966563776714
Episode = 205, Score = 223.98220965963327, Avg_Score = 205.8234696851003
Episode = 206, Score = 238.3617811107679, Avg_Score = 205.63096899233008
Episode = 207, Score = 227.6777430038935, Avg_Score = 205.5065897659985
Episode = 208, Score = 218.16738504110285, Avg_Score = 206.7389655141339
Episode = 209, Score = 289.90647428999256, Avg_Score = 207.72039250620696
Episode = 210, Score = 257.55541988520326, Avg_Score = 208.04143256060445
Episode = 211, Score = 271.49736657533094, Avg_Score = 208.11068708406358
Episode = 212, Score = 232.5480734293585, Avg_Score = 208.1792942464404
Episode = 213, Score = 253.92570652823414, Avg_Score = 208.6039197709019
Episode = 214, Score = 283.44423881562545, Avg_Score = 212.331225230933
Episode = 215, Score = 257.63531527198154, Avg_Score = 212.37925059487847
Episode = 216, Score = 264.3696730992517, Avg_Score = 212.42551979916053
Episode = 217, Score = 241.6361838711362, Avg_Score = 213.1894251502915
Episode = 218, Score = 269.2467615740911, Avg_Score = 213.50319110101637
Episode = 219, Score = 214.38576529947224, Avg_Score = 213.10255745805483
Episode = 220, Score = 267.0256388018671, Avg_Score = 213.5947434526938
Episode = 221, Score = 243.2459470899599, Avg_Score = 214.21996506916855
Episode = 222, Score = 245.67440373860134, Avg_Score = 213.81195900284106
Episode = 223, Score = 240.78603206008623, Avg_Score = 213.46991666388848
Episode = 224, Score = 247.48416683067566, Avg_Score = 216.5541223766178
Episode = 225, Score = 307.042637569432, Avg_Score = 217.816082467445
Episode = 226, Score = 246.58192682856486, Avg_Score = 223.19209141931512
Episode = 227, Score = 242.9446357623742, Avg_Score = 222.94490919153665
Episode = 228, Score = 261.79737429857425, Avg_Score = 223.1560970397607
Episode = 229, Score = 259.8363787895295, Avg_Score = 224.31669327385833
Episode = 230, Score = 265.09352740460673, Avg_Score = 224.51588207137124
Episode = 231, Score = 271.7086465911988, Avg_Score = 224.96138416922545
Episode = 232, Score = 225.34311604171785, Avg_Score = 224.82762912731556
Episode = 233, Score = 277.0407127465445, Avg_Score = 225.2065324771478
Episode = 234, Score = 248.8088945017778, Avg_Score = 226.6246487356105
Episode = 235, Score = 159.783213202786, Avg_Score = 225.91055439525175
Episode = 236, Score = 265.1982902842587, Avg_Score = 227.62855927510122
Episode = 237, Score = 265.66424505910413, Avg_Score = 227.94323992836368
Episode = 238, Score = 299.57039800027127, Avg_Score = 228.182406056961
Episode = 239, Score = 2.215053743850433, Avg_Score = 225.82573754668846
Episode = 240, Score = 248.24511896688918, Avg_Score = 226.15019495222074
Episode = 241, Score = 276.1249365379821, Avg_Score = 226.3860545254902
Episode = 242, Score = 230.38737467371433, Avg_Score = 226.94184253187646
Episode = 243, Score = 175.6513582998346, Avg_Score = 225.74498704613464
Episode = 244, Score = 274.41901135263083, Avg_Score = 226.12788842083017
Episode = 245, Score = -261.22615586925957, Avg_Score = 221.36839513470284
Episode = 246, Score = 209.22962775230704, Avg_Score = 220.9714357858348
Episode = 247, Score = 269.395792713031, Avg_Score = 221.4213552385377
Episode = 248, Score = 298.42555749356126, Avg_Score = 225.51261754444033
Episode = 249, Score = 217.70778162994233, Avg_Score = 224.71373638512614
Episode = 250, Score = 181.6727346816774, Avg_Score = 224.09034283350513
Episode = 251, Score = 222.67993129598207, Avg_Score = 224.02645470620783
Episode = 252, Score = -2.0788051714124265, Avg_Score = 221.46275380783115
Episode = 253, Score = 271.8722812742449, Avg_Score = 222.27887799372843
Episode = 254, Score = 240.79470086277496, Avg_Score = 221.92154980419855
Episode = 255, Score = 270.79463615434935, Avg_Score = 222.166981769374
Episode = 256, Score = -99.74988998100736, Avg_Score = 221.59964499108722
Episode = 257, Score = 293.85766719522655, Avg_Score = 221.97921122695888
Episode = 258, Score = 236.2083387047153, Avg_Score = 222.26242753184283
Episode = 259, Score = 273.94053867596165, Avg_Score = 222.41608885028185
Episode = 260, Score = 253.56233811860324, Avg_Score = 222.35057010529297
Episode = 261, Score = 139.76103318380143, Avg_Score = 221.28563584682476
Episode = 262, Score = 209.93880428006247, Avg_Score = 221.50495120642802
Episode = 263, Score = 228.89348898273985, Avg_Score = 221.6783610160271
Episode = 264, Score = 190.91399132774072, Avg_Score = 221.46424643782066
Episode = 265, Score = 119.74665974671427, Avg_Score = 220.1215580428848
Episode = 266, Score = 188.7340654132516, Avg_Score = 222.07252198332802
Episode = 267, Score = 234.6333279408199, Avg_Score = 222.33870489373896
Episode = 268, Score = 151.97991691014403, Avg_Score = 221.64446358386576
Episode = 269, Score = 171.75562534700737, Avg_Score = 220.76353651540126
Episode = 270, Score = 268.850229923624, Avg_Score = 221.32575530992585
Episode = 271, Score = 282.3662171862312, Avg_Score = 222.17415907288614
Episode = 272, Score = 22.088012727887758, Avg_Score = 219.8713352754635
Episode = 273, Score = 216.5645920776472, Avg_Score = 219.38838007727472
Episode = 274, Score = 244.93888360803683, Avg_Score = 219.33771584774848
Episode = 275, Score = 266.3304030676327, Avg_Score = 219.90645022791404
Episode = 276, Score = 231.08940610790364, Avg_Score = 219.43267015621123
Episode = 277, Score = 243.46714733768613, Avg_Score = 219.81380162664715
Episode = 278, Score = 20.649143011729635, Avg_Score = 217.80098333776135
Episode = 279, Score = 235.6320473821631, Avg_Score = 217.77181809421887
Episode = 280, Score = 41.67912363358832, Avg_Score = 215.90054538675554
Episode = 281, Score = -17.56047408076074, Avg_Score = 213.74413014608993
Episode = 282, Score = 279.366480392084, Avg_Score = 214.0130918927519
Episode = 283, Score = 129.4900478553376, Avg_Score = 212.65857244106212
Episode = 284, Score = 257.0588065018684, Avg_Score = 212.4884599007864
Episode = 285, Score = 262.6639709599399, Avg_Score = 212.4130204825624
Episode = 286, Score = 212.78019259703456, Avg_Score = 214.5236237086694
Episode = 287, Score = 183.5746794105777, Avg_Score = 213.91365186632993
Episode = 288, Score = 8.569228416786544, Avg_Score = 211.4499786852748
Episode = 289, Score = 272.22302231995343, Avg_Score = 211.40533377152624
Episode = 290, Score = 243.84426223364994, Avg_Score = 211.95554277740104
Episode = 291, Score = -16.882693070043473, Avg_Score = 212.69557722435576
Episode = 292, Score = -357.07162541220197, Avg_Score = 206.45381389359176
Episode = 293, Score = -229.09251844626263, Avg_Score = 201.63976721627546
Episode = 294, Score = 243.63026381554906, Avg_Score = 201.44834418104895
Episode = 295, Score = 261.50456072369946, Avg_Score = 201.2366486508957
Episode = 296, Score = 237.614437869706, Avg_Score = 201.5694874981164
Episode = 297, Score = 117.22984882596896, Avg_Score = 200.15012368705607
Episode = 298, Score = 296.5355237824383, Avg_Score = 201.13141408888168
Episode = 299, Score = 262.359707604795, Avg_Score = 200.9084865387518
Episode = 300, Score = 168.6663041390862, Avg_Score = 200.15044867631147
Episode = 301, Score = 283.9525252835494, Avg_Score = 201.6453026276341
Episode = 302, Score = 271.716158449328, Avg_Score = 201.72962264688513
Episode = 303, Score = 291.9907551245465, Avg_Score = 202.01854302509918
Episode = 304, Score = 280.1584129458794, Avg_Score = 203.23434209601524
Episode = 305, Score = 244.99553440816533, Avg_Score = 203.44447534350056
Episode = 306, Score = 265.1489498810022, Avg_Score = 203.71234703120288
Episode = 307, Score = 293.5918358012339, Avg_Score = 204.3714879591763
Episode = 308, Score = 285.86726926117615, Avg_Score = 205.04848680137704
Episode = 309, Score = 259.13478065130914, Avg_Score = 204.74076986499017
Episode = 310, Score = 269.8821830249543, Avg_Score = 204.8640374963877
Episode = 311, Score = 273.2176062535058, Avg_Score = 204.88123989316946
Episode = 312, Score = 246.19688642934833, Avg_Score = 205.0177280231694
Episode = 313, Score = 231.54830979080995, Avg_Score = 204.79395405579515
Episode = 314, Score = 236.72023767224198, Avg_Score = 204.3267140443613
Episode = 315, Score = 260.16892312693335, Avg_Score = 204.35205012291084
Episode = 316, Score = 302.6666813525683, Avg_Score = 204.73502020544402
Episode = 317, Score = 231.8329079640945, Avg_Score = 204.6369874463736
Episode = 318, Score = 288.8216603669822, Avg_Score = 204.8327364343025
Episode = 319, Score = 225.23506991244193, Avg_Score = 204.94122948043224
Episode = 320, Score = 281.88829273571423, Avg_Score = 205.0898560197707
Episode = 321, Score = 216.21744161589135, Avg_Score = 204.81957096503004
Episode = 322, Score = 258.0926970054968, Avg_Score = 204.94375389769894
