Episode = 0, Score = -108.62749504252241, Avg_Score = -108.62749504252241
Episode = 159, Score = 180.7402237799709, Avg_Score = -20.340385167904664
Episode = 160, Score = 237.98784633390187, Avg_Score = -18.986152879380867
Episode = 161, Score = 230.1439366810259, Avg_Score = -13.482434656239304
Episode = 162, Score = 197.21974295631037, Avg_Score = -9.714710140286812
Episode = 163, Score = 103.56601683015293, Avg_Score = -6.833392442813322
Episode = 164, Score = 174.16049415545803, Avg_Score = -3.6523785051222335
Episode = 165, Score = 214.51800784165158, Avg_Score = 4.427609392298581
Episode = 166, Score = 191.6803717217433, Avg_Score = 9.449152301660101
Episode = 167, Score = 269.62125788427227, Avg_Score = 14.794908377456704
Episode = 168, Score = 171.07470735839433, Avg_Score = 18.178056510879973
Episode = 169, Score = 206.5428821101847, Avg_Score = 22.24989974326463
Episode = 170, Score = 235.96894254060066, Avg_Score = 26.92641827826671
Episode = 171, Score = 263.52135093737814, Avg_Score = 31.21672407525748
Episode = 172, Score = 281.47096997822075, Avg_Score = 34.20067018698417
Episode = 173, Score = 255.61131755241914, Avg_Score = 36.25597940561158
Episode = 174, Score = 160.499611199845, Avg_Score = 39.29446176953073
Episode = 175, Score = -392.09349489579216, Avg_Score = 35.637667227431976
Episode = 176, Score = 227.5225691356474, Avg_Score = 39.56091501638994
Episode = 177, Score = 181.06776923307723, Avg_Score = 47.24271604546863
Episode = 178, Score = 189.8402676700477, Avg_Score = 49.11488256256688
Episode = 179, Score = 264.85158282622183, Avg_Score = 53.11824616430837
Episode = 180, Score = 210.02728550318415, Avg_Score = 60.791174310905575
Episode = 181, Score = 219.43456195795764, Avg_Score = 64.6256558421433
Episode = 182, Score = 225.68183773546025, Avg_Score = 69.95118065945275
Episode = 183, Score = 279.03467524525, Avg_Score = 74.81786193149205
Episode = 184, Score = 207.54720643335958, Avg_Score = 74.82570469313352
Episode = 185, Score = -296.5322980282302, Avg_Score = 71.17247402281117
Episode = 186, Score = 193.55665196235952, Avg_Score = 77.16522912195602
Episode = 187, Score = 240.333705917495, Avg_Score = 80.88221686298613
Episode = 188, Score = 265.8522575287043, Avg_Score = 85.11015710106591
Episode = 189, Score = 235.11690223228922, Avg_Score = 90.65107780543596
Episode = 190, Score = 122.39303837298513, Avg_Score = 92.45745331989485
Episode = 191, Score = 225.5354420453669, Avg_Score = 96.97599333840006
Episode = 192, Score = 170.40378615698205, Avg_Score = 101.50723835404506
Episode = 193, Score = 254.2157766853841, Avg_Score = 108.4867695141965
Episode = 194, Score = 290.2554150918966, Avg_Score = 113.79539761643743
Episode = 195, Score = 270.033698179441, Avg_Score = 116.9548842486063
Episode = 196, Score = 214.1884991321757, Avg_Score = 117.42621600113256
Episode = 197, Score = 187.01780962464116, Avg_Score = 117.30248710691714
Episode = 198, Score = 248.95409592883513, Avg_Score = 117.69774398529339
Episode = 199, Score = 188.6840256091778, Avg_Score = 117.76105147999235
Episode = 200, Score = 247.85739654294505, Avg_Score = 122.27215994879688
Episode = 201, Score = 251.24496488390912, Avg_Score = 122.23739646271612
Episode = 202, Score = 205.59838587477714, Avg_Score = 123.12114071630053
Episode = 203, Score = -63.944868802072186, Avg_Score = 127.92995212110351
Episode = 204, Score = 189.3372152922019, Avg_Score = 127.58625364731508
Episode = 205, Score = 193.5956261316064, Avg_Score = 127.86514561268534
Episode = 206, Score = 1.4306281026884307, Avg_Score = 126.20703084433381
Episode = 207, Score = 241.22593037431307, Avg_Score = 128.6825294721787
Episode = 208, Score = 201.70337424793883, Avg_Score = 131.50307451249645
Episode = 209, Score = -28.50645146912119, Avg_Score = 129.43854693397876
Episode = 210, Score = -15.814896751633071, Avg_Score = 127.12270233843779
Episode = 211, Score = 242.03474389848344, Avg_Score = 128.92224266600363
Episode = 212, Score = -212.8699041143139, Avg_Score = 125.01994489940573
Episode = 213, Score = -226.00810137411577, Avg_Score = 120.82157126276805
Episode = 214, Score = 253.48660314661626, Avg_Score = 124.51660404758252
Episode = 215, Score = 247.5751012729159, Avg_Score = 127.86062592953483
Episode = 216, Score = 227.93081878917644, Avg_Score = 128.41393393096865
Episode = 217, Score = 291.6327030322424, Avg_Score = 129.11242895383165
Episode = 218, Score = -46.68080403623304, Avg_Score = 126.84003796511604
Episode = 219, Score = -259.91393724501313, Avg_Score = 124.76492573457887
Episode = 220, Score = 282.88601332057226, Avg_Score = 129.20486081351785
Episode = 221, Score = 198.72207349489332, Avg_Score = 131.4104704003738
Episode = 222, Score = -69.90382734879697, Avg_Score = 131.52666422587833
Episode = 223, Score = -96.93249765382973, Avg_Score = 135.26088322393937
Episode = 224, Score = 247.83475566476682, Avg_Score = 140.33250042505088
Episode = 225, Score = 130.09943870173544, Avg_Score = 139.60237964086528
Episode = 226, Score = 225.2320659383533, Avg_Score = 143.06722183274303
Episode = 227, Score = 209.0124313573798, Avg_Score = 146.97750616200202
Episode = 228, Score = 189.3575752774529, Avg_Score = 150.8280824845934
Episode = 229, Score = -11.978398908680347, Avg_Score = 151.56207346710744
Episode = 230, Score = 221.35354065015522, Avg_Score = 152.25888022448626
Episode = 231, Score = 229.62124022752533, Avg_Score = 157.94004064798085
Episode = 232, Score = 198.02314495668242, Avg_Score = 158.27989530922886
Episode = 233, Score = -61.249304028976326, Avg_Score = 156.8729307746655
Episode = 234, Score = 255.93274505907513, Avg_Score = 158.22391584759092
Episode = 235, Score = 233.4291323175162, Avg_Score = 159.11106875986306
Episode = 236, Score = 287.50377074650976, Avg_Score = 160.29070296138246
Episode = 237, Score = -239.43703834865693, Avg_Score = 156.40826982098267
Episode = 238, Score = -257.90968079859607, Avg_Score = 155.27186908007687
Episode = 239, Score = 68.29861938099421, Avg_Score = 154.33631485483886
Episode = 240, Score = 245.03627007697506, Avg_Score = 154.96552590013863
Episode = 241, Score = 245.3288582217974, Avg_Score = 155.10335710766046
Episode = 242, Score = 272.4795216047021, Avg_Score = 155.80578877388314
Episode = 243, Score = 234.91269988239227, Avg_Score = 160.25064598408014
Episode = 244, Score = 204.84870632131856, Avg_Score = 160.53977204081315
Episode = 245, Score = 233.49806052341577, Avg_Score = 160.60012061115012
Episode = 246, Score = -169.79484603515866, Avg_Score = 158.22799213339445
Episode = 247, Score = 129.49338983722478, Avg_Score = 158.59630850758117
Episode = 248, Score = -465.29702893460257, Avg_Score = 151.07755968324736
Episode = 249, Score = 264.9978171017083, Avg_Score = 153.12005701006737
Episode = 250, Score = -72.88339237861464, Avg_Score = 150.0684767542267
Episode = 251, Score = 230.78858378361645, Avg_Score = 150.0194421556628
Episode = 252, Score = 259.66976902368356, Avg_Score = 150.0833356258963
Episode = 253, Score = 270.08683204150856, Avg_Score = 150.7381800508668
Episode = 254, Score = 216.12900409469097, Avg_Score = 150.35973639780113
Episode = 255, Score = 222.28989661826563, Avg_Score = 149.9838420706861
Episode = 256, Score = 191.70101129060419, Avg_Score = 149.48217713476097
Episode = 257, Score = 244.23611983840263, Avg_Score = 149.60431979812117
Episode = 258, Score = 275.0215235342432, Avg_Score = 150.10603871395008
Episode = 259, Score = 209.13947758087295, Avg_Score = 150.3900312519591
Episode = 260, Score = 251.9323830040378, Avg_Score = 150.52947661866045
Episode = 261, Score = -561.3254636803651, Avg_Score = 142.61478261504655
Episode = 262, Score = 221.4335993997958, Avg_Score = 142.8569211794814
Episode = 263, Score = 230.76973154029216, Avg_Score = 144.1289583265828
Episode = 264, Score = 123.51548538446445, Avg_Score = 143.62250823887288
Episode = 265, Score = 240.05560226130982, Avg_Score = 143.87788418306943
Episode = 266, Score = 251.76126639924453, Avg_Score = 144.47869312984446
Episode = 267, Score = 178.71882651606597, Avg_Score = 143.56966881616236
Episode = 268, Score = 218.01822962851287, Avg_Score = 144.03910403886354
Episode = 269, Score = 222.8940924481419, Avg_Score = 144.20261614224313
Episode = 270, Score = 180.47807353946902, Avg_Score = 143.64770745223183
Episode = 271, Score = 246.85859958455714, Avg_Score = 143.48107993870363
Episode = 272, Score = 213.8925398625812, Avg_Score = 142.80529563754723
Episode = 273, Score = 249.80232811371286, Avg_Score = 142.74720574316015
Episode = 274, Score = 276.33180221498066, Avg_Score = 143.90552765331154
Episode = 275, Score = 251.3871913299021, Avg_Score = 150.34033451556846
Episode = 276, Score = 160.0071587028193, Avg_Score = 149.6651804112402
Episode = 277, Score = 191.76952213743428, Avg_Score = 149.77219794028377
Episode = 278, Score = 230.12127989428288, Avg_Score = 150.1750080625261
Episode = 279, Score = 206.47658895383069, Avg_Score = 149.5912581238022
Episode = 280, Score = 245.73205507504602, Avg_Score = 149.94830581952084
Episode = 281, Score = 275.2546095583383, Avg_Score = 150.50650629552464
Episode = 282, Score = 225.39810214885642, Avg_Score = 150.50366893965858
Episode = 283, Score = 253.30325928614576, Avg_Score = 150.24635478006755
Episode = 284, Score = 214.0261164421184, Avg_Score = 150.31114388015513
Episode = 285, Score = 283.7743423851433, Avg_Score = 156.11421028428884
Episode = 286, Score = 252.0788892532514, Avg_Score = 156.69943265719778
Episode = 287, Score = -221.66926720975965, Avg_Score = 152.07940292592522
Episode = 288, Score = 240.7305835935261, Avg_Score = 151.82818618657345
Episode = 289, Score = 244.52653101663915, Avg_Score = 151.92228247441696
Episode = 290, Score = -9.51667709315305, Avg_Score = 150.60318531975557
Episode = 291, Score = 216.7511626086018, Avg_Score = 150.51534252538792
Episode = 292, Score = 260.24689881630763, Avg_Score = 151.41377365198116
Episode = 293, Score = 235.59666145023118, Avg_Score = 151.22758249962965
Episode = 294, Score = 256.69616317094176, Avg_Score = 150.8919899804201
Episode = 295, Score = 210.81693926658517, Avg_Score = 150.29982239129154
Episode = 296, Score = 285.5208828534911, Avg_Score = 151.0131462285047
Episode = 297, Score = 1.279335137828724, Avg_Score = 149.15576148363658
Episode = 298, Score = 204.11687971022846, Avg_Score = 148.7073893214505
Episode = 299, Score = 218.63126497266802, Avg_Score = 149.00686171508542
Episode = 300, Score = 233.15868140470587, Avg_Score = 148.85987456370304
Episode = 301, Score = 24.61960641406351, Avg_Score = 146.59362097900456
Episode = 302, Score = 239.19221889843587, Avg_Score = 146.92955930924114
Episode = 303, Score = 264.2501671433906, Avg_Score = 150.21150966869578
Episode = 304, Score = 252.93016657117136, Avg_Score = 150.8474391814855
Episode = 305, Score = 238.8226608891984, Avg_Score = 151.29970952906137
Episode = 306, Score = 176.55278038621537, Avg_Score = 153.05093105189667
Episode = 307, Score = 234.09210521551853, Avg_Score = 152.97959280030872
Episode = 308, Score = 244.08126558744135, Avg_Score = 153.40337171370373
Episode = 309, Score = 242.69147801050798, Avg_Score = 156.11535100850003
Episode = 310, Score = 213.10994604806723, Avg_Score = 158.40459943649702
Episode = 311, Score = 228.90147563042666, Avg_Score = 158.27326675381644
Episode = 312, Score = 260.67321889952393, Avg_Score = 163.00869798395482
Episode = 313, Score = 232.60083097929436, Avg_Score = 167.59478730748896
Episode = 314, Score = 228.67663371648615, Avg_Score = 167.34668761318764
Episode = 315, Score = 263.2061532867974, Avg_Score = 167.50299813332649
Episode = 316, Score = 260.09862113272203, Avg_Score = 167.82467615676188
Episode = 317, Score = 265.04930096266435, Avg_Score = 167.55884213606615
Episode = 318, Score = 231.51711209970037, Avg_Score = 170.34082129742546
Episode = 319, Score = 281.3536141196654, Avg_Score = 175.75349681107218
Episode = 320, Score = 218.93654316215805, Avg_Score = 175.1140021094881
Episode = 321, Score = 204.8939152419553, Avg_Score = 175.1757205269587
Episode = 322, Score = 229.61938730070494, Avg_Score = 178.1709526734537
